No.,Year,Date,Type,Title,Location,Details,date_start,date_end,date_likely,date_precision,date_certain,date_note,categories,type_inferred,cancelled,subject_groups,subjects,lat,lon,geo_precision
545,1883,December [17],Performance,Pilgrim’s Progress 2,"Cannes, France","(PP f.4, RJ).",1883-12-17,1883-12-17,,day,FALSE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",43.5515198,7.0134418,town
546,1884,January 16,Performance,Pilgrim’s Progress 2,"[Bordighera, ITL]",[Casa Corragio]; RJ identifies this as the only performance in January (PP f.4; RJ).,1884-01-16,1884-01-16,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",43.7939893,7.6731108,inferred
547,1884,March 20,Performance,Pilgrim’s Progress 2,"Cannes, France",(PP f.4; RJ).,1884-03-20,1884-03-20,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",43.5515198,7.0134418,town
548,1884,March 24,Performance,Pilgrim’s Progress 2,"San Remo, ITL",(PP f.4; RJ).,1884-03-24,1884-03-24,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",43.8362985,7.7772658,town
549,1884,March 27,Performance,Pilgrim’s Progress 2,"Mentone, ITL",(PP f.4; RJ).,1884-03-27,1884-03-27,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",43.7753495,7.5029213,town
550,1884,June 9,Lecture,Shelley,London,"Cleveland House, Clapham Park; hosted by Mrs. Stephen Ralli; “On the Religion of Shelley”; possibly attended by Hannah Pipe (Morning Post, June 5, 1884, 1: BNA; Pipe 313).",1884-06-09,1884-06-09,,day,TRUE,,lecture,FALSE,FALSE,Shelley,(unspecified),51.5074456,-0.1277653,town
551,1884,June 11,Lecture,Shelley,London,"Hillfield, Haverstock-Hill, residence of Mrs. Binney; “The Religion of Shelley” (Hampstead & Highgate Express, June 16, 1884: BC).",1884-06-11,1884-06-11,,day,TRUE,,lecture,FALSE,FALSE,Shelley,(unspecified),51.5074456,-0.1277653,town
552,1884,June 16,Lecture,Wordsworth,London,"Cleveland House, Clapham Park; hosted by Mrs. Stephen Ralli; “On the Prelude of Wordsworth”; attended by Hannah Pipe (Morning Post, June 5, 1884, 1: BNA; Pipe 313).",1884-06-16,1884-06-16,,day,TRUE,,lecture,FALSE,FALSE,Wordsworth,(unspecified),51.5074456,-0.1277653,town
553,1884,June 21,Lecture,Hamlet,London,"15 Great Stanhope-Street, residence of Mount-Temples; hosted by Lady Mount-Temple (Morning Post, June 20, 1884, 1: BNA).",1884-06-21,1884-06-21,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,51.5074456,-0.1277653,town
554,1884,June 23,Lecture,Browning,London,"Cleveland House, Clapham Park; hosted by Mrs. Stephen Ralli; “On Browning’s Easter Day”; possibly attended by Hannah Pipe (Morning Post, June 5, 1884, 1: BNA; Pipe 313).",1884-06-23,1884-06-23,,day,TRUE,,lecture,FALSE,FALSE,Browning,(unspecified),51.5074456,-0.1277653,town
555,1884,June 25,Lecture,King Lear,London,"15 Great Stanhope-Street, residence of Mount-Temples; hosted by Lady Mount-Temple (Morning Post, June 20, 1884, 1: BNA).",1884-06-25,1884-06-25,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,King Lear,51.5074456,-0.1277653,town
556,1884,June [30],Lecture,Rape of Lucrece,London,"Cleveland House, Clapham Park; hosted by Mrs. Stephen Ralli; “On ‘Time’s glory is....To wrong the wronger till he render right’”; possibly attended by Hannah Pipe (Morning Post, June 5, 1884, 1: BNA; Pipe 313).",1884-06-30,1884-06-30,,day,FALSE,,lecture,FALSE,FALSE,Shakespeare,The Rape of Lucrece,51.5074456,-0.1277653,town
557,1884,July 9,Lecture,Wordsworth,"Islington, London","Union Chapel; in aid of the Country Holidays’ Fund; “Teaching of Wordsworth” (Islington Gazette, July 10, 1884, 3: BNA).",1884-07-09,1884-07-09,,day,TRUE,,lecture,FALSE,FALSE,Wordsworth,(unspecified),51.5384287,-0.0999051,town
558,1884,July 18,Lecture,Shelley,London,"Mrs. Binney’s house; “Religion of Shelley” (Hampstead & Highgate Express, July 21, 1884, 3: BNA).",1884-07-18,1884-07-18,,day,TRUE,,lecture,FALSE,FALSE,Shelley,(unspecified),51.5074456,-0.1277653,town
559,1884,September 5,Lecture,As You Like It,Leicester,"Lecture Hall, Museum Buildings (Leicester Journal, August 22, 1884, 5: BNA).",1884-09-05,1884-09-05,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,As You Like It,52.6362000,-1.1331969,town
560,1884,September 8,Lecture,Macbeth,Woolwich,"Town Hall (Kentish Independent, September 13, 1884, 4: BNA).",1884-09-08,1884-09-08,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Macbeth,51.4826696,0.0623335,town
561,1884,September 24,Lecture,Tennyson,Leicester,"Lecture Hall, Museum Buildings; on “In Memoriam” (Leicester Journal, August 22, 1884, 5: BNA).",1884-09-24,1884-09-24,,day,TRUE,,lecture,FALSE,FALSE,Tennyson,(unspecified),52.6362000,-1.1331969,town
562,1884,September 25,Lecture,Tennyson,Dudley,"Independent Chapel, King Street; “the church was kindly lent for the occasion”; on “In Memoriam” (Dudley and District News, September 20, 1884, 1; September 27, 1884, 5: both BNA).",1884-09-25,1884-09-25,,day,TRUE,,lecture,FALSE,FALSE,Tennyson,(unspecified),52.5110832,-2.0816813,town
563,1884,September 30,Lecture,Macbeth,London,"New College Chapel, Hampstead; 300-400 people in attendance; first of three lectures on Shakespeare (Hampstead & Highgate Express, September 27, 2; October 4, 1884, 3: both BNA).",1884-09-30,1884-09-30,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Macbeth,51.5074456,-0.1277653,town
564,1884,October 8,Lecture,Shakespeare,"Hampstead, London","New College Chapel, Hampstead; “How to Study Shakespeare”; second of three lectures on Shakespeare (Hampstead & Highgate Express, October 11, 1884, 3: BNA).",1884-10-08,1884-10-08,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,(unspecified),51.5565300,-0.1783011,town
565,1884,October 10,Lecture,Opening Academic Address,London,"Maurice Hall, Working Women’s College; opening address of academic year (Illustrated Sporting and Dramatic News, October 11, 1884, 19; John Bull, October 11, 1884, 15: both BNA).",1884-10-10,1884-10-10,,day,TRUE,,lecture,FALSE,FALSE,Occasional addresses,Opening academic address,51.5074456,-0.1277653,town
566,1884,October 14,Lecture,As You Like It,"Hampstead, London","New College Chapel, Hampstead; third of three lectures on Shakespeare (Hampstead & Highgate Express, October 11, 1884, 3: BNA).",1884-10-14,1884-10-14,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,As You Like It,51.5565300,-0.1783011,town
567,1885,[February],Lecture,Macbeth,[London],Maria La Touche records her attendance and comments on the “three types of conscience” theme (La Touche 103-104).,1885-02-01,1885-02-28,,month,FALSE,,lecture,FALSE,FALSE,Shakespeare,Macbeth,51.5074456,-0.1277653,inferred
568,1885,June 19,Performance,Pilgrim’s Progress 1,"Edinburgh, SCT","Albert Hall; performance described as reminiscent of old miracle/ mystery plays (The Scotsman, June 20, 1885, 6: BNA; PP f.4; RJ).",1885-06-19,1885-06-19,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 1",55.9533456,-3.1883749,town
569,1885,June 20,Performance,Pilgrim’s Progress 2,"Edinburgh, SCT",Albert Hall (PP f.4; RJ).,1885-06-20,1885-06-20,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",55.9533456,-3.1883749,town
570,1885,June 26,Lecture,As You Like It,"Edinburgh, SCT","39 Melville Street, MacDonald’s temporary residence; “On Trouble” in Sermons from Shakespeare series; from text “Sweet are the uses of adversity” (Edinburgh Evening News, June 25, 1885, 1: BNA).",1885-06-26,1885-06-26,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,As You Like It,55.9533456,-3.1883749,town
571,1885,June 26,Performance,Pilgrim’s Progress 2,"Edinburgh, SCT","Albert Hall (Edinburgh Evening News, June 23, 1885, 1: BNA; PP f.4; RJ).",1885-06-26,1885-06-26,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",55.9533456,-3.1883749,town
572,1885,June 27,Performance,Pilgrim’s Progress 1,"Edinburgh, SCT","Albert Hall (Edinburgh Evening News, June 23, 1885, 1: BNA; PP f.4; RJ).",1885-06-27,1885-06-27,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 1",55.9533456,-3.1883749,town
573,1885,June 29,Lecture,Rape of Lucrece,"Edinburgh, SCT","39 Melville Street, MacDonald’s temporary residence; “On Justice” in “Sermons from Shakespeare” series; from text “To wrong the wronger till he render right” (Edinburgh Evening News, June 27, 1885, 1: BNA).",1885-06-29,1885-06-29,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,The Rape of Lucrece,55.9533456,-3.1883749,town
574,1885,July 1,Sermon,On Justice,"Edinburgh, SCT","39 Melville Street, MacDonald’s temporary residence; “Sermon on Justice”; advertised as “evening sermon,” in addition to the afternoon “Sermons from Shakespeare” series (Edinburgh Evening News, June 27, 1885, 1: BNA).",1885-07-01,1885-07-01,,day,TRUE,,sermon,FALSE,FALSE,Scripture,On Justice,55.9533456,-3.1883749,town
575,1885,July 3,Lecture,Shakespeare’s Sonnet 110,"Edinburgh, SCT","39 Melville Street, MacDonald’s temporary residence; “On Truth” in “Sermons from Shakespeare” series; from text “Most true it is that I have looked on truth askance and strangely” (Edinburgh Evening News, June 27, 1885, 1: BNA).",1885-07-03,1885-07-03,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Sonnet 110,55.9533456,-3.1883749,town
576,1885,July 6,Lecture,Hamlet,"Edinburgh, SCT","39 Melville Street, MacDonald’s temporary residence; “On Possession” in “Sermons from Shakespeare” series; from text “Since no man has ought of what he leaves” (Edinburgh Evening News, June 27, 1885, 1: BNA).",1885-07-06,1885-07-06,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,55.9533456,-3.1883749,town
577,1885,July 10,Performance,Pilgrim’s Progress 2,"Edinburgh, SCT",Albert Hall (PP f.4; RJ).,1885-07-10,1885-07-10,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",55.9533456,-3.1883749,town
578,1885,June 11,Performance,Pilgrim’s Progress 1,"Edinburgh, SCT",Albert Hall (PP f.4; RJ).,1885-06-11,1885-06-11,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 1",55.9533456,-3.1883749,town
579,1885,July 16,Lecture,Shakespeare,"Edinburgh, SCT","Albany Street Chapel; “Moral Drift of Shakespeare”; Shakespeare needed to include bad people in plays but still had “momentum” toward goodness (Edinburgh Evening News, July 17, 1885, 2: BNA).",1885-07-16,1885-07-16,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,(unspecified),55.9533456,-3.1883749,town
580,1885,July 28,Performance,Pilgrim’s Progress 2,"St. Andrews, SCT",(PP f.4; RJ).,1885-07-28,1885-07-28,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",56.3403678,-2.7950440,town
581,1885,July 29,Performance,Pilgrim’s Progress 1,"St. Andrews, SCT",(PP f.4; RJ).,1885-07-29,1885-07-29,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 1",56.3403678,-2.7950440,town
582,1885,August 3,Performance,Pilgrim’s Progress 2,"Elie, SCT",(PP f.4; RJ).,1885-08-03,1885-08-03,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",56.1904515,-2.8202468,town
583,1885,August 6,Performance,Pilgrim’s Progress 2,"Cupar, Fife, SCT","Union Street Hall; MacDonald as Great-heart, Louisa as Prudence, “Miss MacDonald” as Christiana (Fife Herald, August 12, 1885, 5: BNA; PP f.4; RJ).",1885-08-06,1885-08-06,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",56.3193913,-3.0116545,town
584,1885,August 7,Performance,Pilgrim’s Progress 1,"Cupar, Fife, SCT","MacDonald as Evangelist (Fife Herald, August 12, 1885, 5; PP f.4; RJ).",1885-08-07,1885-08-07,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 1",56.3193913,-3.0116545,town
585,1885,August 11,Performance,Pilgrim’s Progress 2,"Crieff, SCT",(PP f.4; RJ).,1885-08-11,1885-08-11,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",56.3727170,-3.8397453,town
586,1885,August 12,Performance,Pilgrim’s Progress 1,"Crieff, SCT",(PP f.4; RJ).,1885-08-12,1885-08-12,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 1",56.3727170,-3.8397453,town
587,1885,August 14,Performance,Pilgrim’s Progress 2,"North Berwick, SCT",(PP f.4; RJ).,1885-08-14,1885-08-14,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",56.0581178,-2.7209129,town
588,1885,August 15,Performance,Pilgrim’s Progress 1,"North Berwick, SCT",(PP f.4; RJ).,1885-08-15,1885-08-15,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 1",56.0581178,-2.7209129,town
589,1885,August 18,Performance,Pilgrim’s Progress,"Peebles, SCT","Attended by John Stuart Blackie, who wrote letter to editor defending unification of religion and drama (The Scotsman, August 19, 1885, 5: BNA; PP f.4; RJ).",1885-08-18,1885-08-18,,day,TRUE,,performance,FALSE,FALSE,Bunyan,(unspecified),55.6517553,-3.1885456,town
590,1885,September 3,Performance,Pilgrim’s Progress 2,"Moffat, SCT",(PP f.4; RJ).,1885-09-03,1885-09-03,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",55.3332407,-3.4443570,town
591,1885,September 4,Performance,Pilgrim’s Progress 1,"Moffat, SCT",(PP f.4; RJ).,1885-09-04,1885-09-04,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 1",55.3332407,-3.4443570,town
592,1885,September 11,Performance,Pilgrim’s Progress 2,"Dumfries, SCT","Mechanics’ Hall (The Scotsman, September 12, 1885, 6: BNA; PP f.4; RJ).",1885-09-11,1885-09-11,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",55.0691831,-3.6106856,town
593,1885,September 15,Performance,Pilgrim’s Progress 1,"Greenock, SCT","Temperance Institute (Greenock Telegraph and Clyde Shipping Gazette, September 15, 1885, 2: BNA; PP f.4; RJ).",1885-09-15,1885-09-15,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 1",55.9473423,-4.7564721,town
594,1885,September 16,Performance,Pilgrim’s Progress 2,"Greenock, SCT","Temperance Institute (Greenock Telegraph and Clyde Shipping Gazette, September 16, 1885, 4: BNA; PP f.4; RJ).",1885-09-16,1885-09-16,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",55.9473423,-4.7564721,town
595,1885,September 17,Performance,Pilgrim’s Progress 1,"Glasgow, SCT","Queen’s Rooms; not well received (Glasgow Evening Post, September 18, 1885, 2: BNA; North British Daily Mail, September 18, 1885: BC; PP f.4; RJ).",1885-09-17,1885-09-17,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 1",55.8611550,-4.2501687,town
596,1885,September 18,Performance,Pilgrim’s Progress 2,"Glasgow, SCT","MacDonald played Great-heart (Glasgow Evening Post, September 19, 1885, 1; PP f.4; RJ).",1885-09-18,1885-09-18,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",55.8611550,-4.2501687,town
597,1885,September 21,Performance,Pilgrim’s Progress 2,"Helensburgh, SCT",(PP f.4; RJ).,1885-09-21,1885-09-21,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",56.0033464,-4.7342935,town
598,1885,September 22,Performance,Pilgrim’s Progress 2,Carlisle,(PP f.4; RJ).,1885-09-22,1885-09-22,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",54.8948478,-2.9362311,town
599,1885,September 23,Performance,Pilgrim’s Progress 2,Brampton,(PP f.4; RJ).,1885-09-23,1885-09-23,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",54.9422402,-2.7344533,town
600,1885,September 30,Lecture,The Tempest,"Hampstead, London","New College Chapel; first in a series; compares The Tempest with A Midsummer Night’s Dream (Hampstead & Highgate Express, October 3, 1885, 3: BNA).",1885-09-30,1885-09-30,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,The Tempest,51.5565300,-0.1783011,town
601,1885,October 7,Lecture,Merchant of Venice,"Hampstead, London","New College Chapel; second lecture in course of autumn lectures (Hampstead & Highgate Express, October 3, 1885, 3: BNA).",1885-10-07,1885-10-07,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,The Merchant of Venice,51.5565300,-0.1783011,town
602,1885,October 12,Lecture,Shelley,"Westminster, London","Hall adjoining to Westminster Chapel; “There is not an ache in our hearts that has not its far away roots in our need of the Divine” (Westminster and Lambeth Gazette, October 17, 1885; The Christian Socialist, November 1885, 87: Both BC).",1885-10-12,1885-10-12,,day,TRUE,,lecture,FALSE,FALSE,Shelley,(unspecified),51.5004439,-0.1265398,town
603,1885,October 22,Lecture,Hamlet,"Woolwich, London","Town Hall, William Street; “upon his favourite subject” (Woolwich Gazette, October 16, 1885: BC).",1885-10-22,1885-10-22,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,51.4826696,0.0623335,town
604,1885,December 28,Performance,Pilgrim’s Progress 1,"Bordighera, ITL",Teatro Raffini (PP f.4; RJ).,1885-12-28,1885-12-28,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 1",43.7939893,7.6731108,town
605,1885,December 30,Performance,Pilgrim’s Progress 2,"Bordighera, ITL",Teatro Raffini (PP f.4; RJ).,1885-12-30,1885-12-30,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",43.7939893,7.6731108,town
606,1886,June 28,Lecture,Timon of Athens,"Hampstead, London","Vestry Hall, Haverstock-hill (Hampstead & Highgate Express, July 3, 1886, 2: BNA).",1886-06-28,1886-06-28,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Timon of Athens,51.5565300,-0.1783011,town
607,1887,[January 4],Performance,Pilgrim’s Progress 1,"Bordighera, ITL","Casa Coraggio, MacDonald’s residence; faded text reads “[Jan] [4 + 12] Casa Coraggio 1+2” (PP f.4).",1887-01-04,1887-01-04,,day,FALSE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 1",43.7939893,7.6731108,town
608,1887,[January 12],Performance,Pilgrim’s Progress 2,"Bordighera, ITL","Casa Coraggio, MacDonald’s residence; faded text reads “[Jan] [4 + 12] Casa Coraggio 1+2” (PP f.4).",1887-01-12,1887-01-12,,day,FALSE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",43.7939893,7.6731108,town
609,1887,September 6,Lecture,unknown,Bristol,Victoria Hall; MacDonald notes in letter of September 7 that “I lectured an hour & three quarters last night in the Victoria Hall here” (Expression 326).,1887-09-06,1887-09-06,,day,TRUE,,lecture,FALSE,FALSE,Unknown,(unknown),51.4430141,-2.5816622,town
610,1887,September 8,Lecture,unknown,Bristol,"[Victoria Hall]; MacDonald notes in letter of September 7, “I preach tonight and lecture again tomorrow night” (Expression 326).",1887-09-08,1887-09-08,,day,TRUE,,lecture,FALSE,FALSE,Unknown,(unknown),51.4430141,-2.5816622,town
611,1887,December 12,Lecture,Macbeth,"Croydon, London","West Croydon Hall; hosted by West Croydon Congregational Church (Croydon Chronicle and East Surrey Advertiser, September 17, 1887, 2: BNA).",1887-12-12,1887-12-12,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Macbeth,51.3713049,-0.1019570,town
612,1888,February 5,Lecture-sermon,Luke 12,"Bordighera, ITL","Initially described as “lecture” in account, but included hymns beforehand and exposition on Luke passage (Booth 172-74).",1888-02-05,1888-02-05,,day,TRUE,,lecture|sermon,FALSE,FALSE,Scripture,Luke 12,43.7939893,7.6731108,town
613,1888,June 4,Lecture,Macbeth,North Shields,"Stephenson Street Congregational Church; compares the characters of Lear and Macbeth (Shields Daily Gazette, June 5, 1888, 2; Shields Daily News, June 5, 1888, 3: both BNA).",1888-06-04,1888-06-04,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Macbeth,55.0087655,-1.4471035,town
614,1888,June 5,Lecture,Macbeth,Sunderland,"Subscription Library Hall (Sunderland Daily Echo and Shipping Gazette, June 6, 1888, 2: BNA).",1888-06-05,1888-06-05,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Macbeth,54.9058512,-1.3828727,town
615,1888,September 4,Lecture,Macbeth,"Peckham, London","Collyer School; “psychological study” of characters in the play; discussion of three types of conscience (South London Press, September 8, 1888, 1: BNA).",1888-09-04,1888-09-04,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Macbeth,51.4734122,-0.0699321,town
616,1888,September 11,Lecture,Hamlet,Bristol,"Victoria Rooms, Clifton; proceeds from lecture to building Redlands school; Hamlet was greater hero than Brutus because he had no one to support him (Bristol Mercury, September 12, 1888, 8; Western Daily Press, September 12, 1888, 8: both BNA).",1888-09-11,1888-09-11,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,51.4430141,-2.5816622,town
617,1888,September 13,Lecture,Rime of the Ancient Mariner,Bristol,"Victoria Rooms, Clifton; proceeds from lecture to building Redlands school; poem, though “wild dream,” full of truths (Bristol Mercury, September 14, 1888, 3; Western Daily Press, September 12, 1888, 8: both BNA).",1888-09-13,1888-09-13,,day,TRUE,,lecture,FALSE,FALSE,Coleridge,The Rime of the Ancient Mariner,51.4430141,-2.5816622,town
618,1888,September 14,Lecture,Tennyson,Weston-Super-Mare,"Victoria Hall; “Poetry, Illustrated by the Lyrics of Tennyson” (Weston-Super-Mare Gazette and General Advertiser, September 12, 1888, 2; Weston Mercury, September 22, 1888, 8: both BNA).",1888-09-14,1888-09-14,,day,TRUE,,lecture,FALSE,FALSE,Tennyson,(unspecified),51.3471927,-2.9778916,town
619,1888,[September 17-22],Lecture,Macbeth,London,"“A chapel in the North East of London”; lecture “last week” probably between September 17 and 22 (Monday through Saturday); (Inverness Courier, September 25, 1888, 7: BNA).",1888-09-17,1888-09-22,,day_range,FALSE,,lecture,FALSE,FALSE,Shakespeare,Macbeth,51.5074456,-0.1277653,town
620,1888,September 18,Lecture,Hamlet,"Croydon, London","West Croydon Hall; MacDonald criticizes the views of Henry Morley and Dr. Johnson (Croydon Guardian and Surrey County Gazette, September 22, 1888, 6: BNA).",1888-09-18,1888-09-18,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,51.3713049,-0.1019570,town
621,1888,September 22,Performance,Pilgrim’s Progress [2],"Southwark, London","Red Cross Hall; for working men (Octavia Hill, September 23, 1888 letter to her mother, in Hill 482-483).",1888-09-22,1888-09-22,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5061349,-0.1011379,town
622,1888,September 26,Performance,Pilgrim’s Progress 2,"Belgravia, London",St. Christopher’s Hall (PP f.4; RJ).,1888-09-26,1888-09-26,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.4982128,-0.1534998,town
623,1888,September 27,Lecture,Tennyson,London,"Gospel-oak Congregational Church, Hampstead; on Tennyson’s “In Memoriam”; focuses on deep friendship between men, such as Tennyson and Hallam and Shakespeare and W.H. (Hampstead & Highgate Express, September 29, 1888, 6: BNA).",1888-09-27,1888-09-27,,day,TRUE,,lecture,FALSE,FALSE,Tennyson,(unspecified),51.5074456,-0.1277653,town
624,1888,October 1,Lecture,Tennyson,Derby,"“Poetry, Illustrated by the Lyrics of Tennyson” (Derby Mercury, October 3, 1888, 2: BNA).",1888-10-01,1888-10-01,,day,TRUE,,lecture,FALSE,FALSE,Tennyson,(unspecified),52.9142235,-1.4719885,town
625,1888,October 2,Lecture,Hamlet,Derby,"Lecture Hall (Derby Mercury, September 26, 1888, 5: BNA).",1888-10-02,1888-10-02,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,52.9142235,-1.4719885,town
626,1888,October 6,Performance,Pilgrim’s Progress 2,London,"Portman Rooms, residence of Lady Ducie (PP f.4; RJ).",1888-10-06,1888-10-06,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5074456,-0.1277653,town
627,1888,October 15,Lecture,Hamlet,London,"Collyer Hall; MacDonald asks reporters to “retire to some other part of the building” due to his distaste for words being recorded (South London Press, October 20, 1888, 6: BNA).",1888-10-15,1888-10-15,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,51.5074456,-0.1277653,town
628,1888,October 16,Lecture,King Lear,Sale,"Sale Public Hall; human nature of characters; slight criticism of lack of reappearance of Fool at end of play (Manchester Courier and Lancashire General Advertiser, October 17, 1888, 6: BNA).",1888-10-16,1888-10-16,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,King Lear,53.4244939,-2.3184150,town
629,1888,October 22,Lecture,Macbeth,Reading,"Old Town Hall; hosted by Broad Street Chapel Young Men’s Mutual Improvement Society; mentions Reading lecture about 13 years ago (Reading Mercury, October 27, 1888, 7: BNA).",1888-10-22,1888-10-22,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Macbeth,51.4520064,-0.9684735,town
630,1888,[December],Performance,Pilgrim’s Progress [2],"Charlton, London",(RJ).,1888-12-01,1888-12-31,,month,FALSE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.4826053,0.0365359,town
631,1888,[December],Performance,Pilgrim’s Progress [2],Mansfield,(RJ).,1888-12-01,1888-12-31,,month,FALSE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",53.1443785,-1.1964165,town
632,1889,[April],Lecture,Shelley and Cymbeline,"Bordighera, ITL",Readings from Shelley and Shakespeare’s Cymbeline (Pipe 340).,1889-04-01,1889-04-30,,month,FALSE,,lecture,FALSE,FALSE,Shelley|Shakespeare,(unspecified)|Cymbeline,43.7939893,7.6731108,town
633,1889,May 20,Lecture,Merchant of Venice,North Shields,"Stephenson Street Congregational Church (Shields Daily News, May 21, 1889: BC).",1889-05-20,1889-05-20,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,The Merchant of Venice,55.0087655,-1.4471035,town
634,1889,May 22,Lecture,Merchant of Venice,Newcastle,"St. James’s Congregational Church (Newcastle Courant, May 25, 1889, 5: BNA).",1889-05-22,1889-05-22,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,The Merchant of Venice,54.9738474,-1.6131572,town
635,1889,[Summer],Performance,Pilgrim’s Progress,unknown,"The MacDonald’s list ends with these sad words: “1889, Summer, Last Time” (PP f.4; RJ).",1889-06-01,1889-08-31,,season,FALSE,,performance,FALSE,FALSE,Bunyan,(unspecified),,,unmappable
636,1889,June 5,Lecture,Merchant of Venice,London,"Rectory Road Church (St. James’s Gazette, June 1, 1889, 1; Aberdeen Press and Journal, June 12, 1889, 6: both BNA).",1889-06-05,1889-06-05,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,The Merchant of Venice,51.5074456,-0.1277653,town
